
HM software: Encoder Version [16.2] (including RExt)[Mac OS X][GCC 4.2.1][64 bit] 


Input          File               : /Users/grellert/origCfP/cropped/ChinaSpeed_1024x768_30.yuv
Bitstream      File               : str.bin
Reconstruction File               : rec.yuv
Real     Format                   : 1024x768 30Hz
Internal Format                   : 1024x768 30Hz
Sequence PSNR output              : Linear average only
Sequence MSE output               : Disabled
Frame MSE output                  : Disabled
Cabac-zero-word-padding           : Disabled
Frame/Field                       : Frame based coding
Frame index                       : 0 - 127 (128 frames)
Profile                           : main
CU size / depth                   : 64 / 4
RQT trans. size (min / max)       : 4 / 32
Max RQT depth inter               : 3
Max RQT depth intra               : 3
Min PCM size                      : 8
Motion search range               : 64
Intra period                      : -1
Decoding refresh type             : 0
QP                                : 32.00
Max dQP signaling depth           : 0
FME                               : 2

Processor Frequency (Mhz)        : 2000
Processor Availability             : 1.000
Target FPS                         : 23.500
Budgeting Algorithm                : 0
PID KP                             : 0.840
PID K                              : 1.640
PID KD                             : 0.400
SP                                 : 1.601

Cb QP Offset                      : 0
Cr QP Offset                      : 0
Max CU chroma QP adjustment depth : -1
QP adaptation                     : 0 (range=0)
GOP size                          : 4
Input bit depth                   : (Y:8, C:8)
MSB-extended bit depth            : (Y:8, C:8)
Internal bit depth                : (Y:8, C:8)
PCM sample bit depth              : (Y:8, C:8)
Extended precision processing     : Disabled
Intra reference smoothing         : Enabled
Implicit residual DPCM            : Disabled
Explicit residual DPCM            : Disabled
Residual rotation                 : Disabled
Single significance map context   : Disabled
Cross-component prediction        : Disabled
High-precision prediction weight  : Disabled
Golomb-Rice parameter adaptation  : Disabled
CABAC bypass bit alignment        : Disabled
Sao Luma Offset bit shifts        : 0
Sao Chroma Offset bit shifts      : 0
Cost function:                    : Lossy coding (default)
RateControl                       : 0
Max Num Merge Candidates          : 5

TOOL CFG: IBD:0 HAD:1 RDQ:1 RDQTS:1 RDpenalty:0 SQP:0 ASR:0 FEN:1 ECU:0 FDM:1 CFM:0 ESD:0 RQT:1 TransformSkip:1 TransformSkipFast:1 TransformSkipLog2MaxSize:2 Slice: M=0 SliceSegment: M=0 CIP:0 SAO:1 PCM:0 TransQuantBypassEnabled:0 WPP:0 WPB:0 PME:2  WaveFrontSynchro:0 WaveFrontSubstreams:1 ScalingList:0 TMVPMode:1 AQpS:0 SignBitHidingFlag:1 RecalQP:0

Non-environment-variable-controlled macros set as follows: 

                                RExt__DECODER_DEBUG_BIT_STATISTICS =   0
                                      RExt__HIGH_BIT_DEPTH_SUPPORT =   0
                            RExt__HIGH_PRECISION_FORWARD_TRANSFORM =   0
                                        O0043_BEST_EFFORT_DECODING =   0
                              RD_TEST_SAO_DISABLE_AT_PICTURE_LEVEL =   0

                   Input ChromaFormatIDC =   4:2:0
       Output (internal) ChromaFormatIDC =   4:2:0

POC    0 TId: 0 ( I-SLICE, nQP 32 QP 32 )     344496 bits [Y 37.9995 dB    U 41.0982 dB    V 40.9775 dB] [ET  4.61 ] [L0 ] [L1 ]
POC    1 TId: 0 ( P-SLICE, nQP 35 QP 35 )      25784 bits [Y 35.3750 dB    U 40.3537 dB    V 40.2122 dB] [ET  6.94 ] [L0 0 ] [L1 ]
POC    2 TId: 0 ( P-SLICE, nQP 34 QP 34 )      31696 bits [Y 35.4125 dB    U 39.9523 dB    V 39.7607 dB] [ET  9.75 ] [L0 1 0 ] [L1 ]
POC    3 TId: 0 ( P-SLICE, nQP 35 QP 35 )      25072 bits [Y 34.8532 dB    U 39.8034 dB    V 39.6280 dB] [ET 10.94 ] [L0 2 1 0 ] [L1 ]
POC    4 TId: 0 ( P-SLICE, nQP 33 QP 33 )      82544 bits [Y 37.4155 dB    U 40.6540 dB    V 40.6460 dB] [ET 17.85 ] [L0 3 2 1 0 ] [L1 ]
POC    5 TId: 0 ( P-SLICE, nQP 35 QP 35 )      24512 bits [Y 34.5626 dB    U 39.8012 dB    V 39.7944 dB] [ET 10.05 ] [L0 4 3 2 0 ] [L1 ]
POC    6 TId: 0 ( P-SLICE, nQP 34 QP 34 )      33128 bits [Y 34.6733 dB    U 39.7326 dB    V 39.6353 dB] [ET 10.77 ] [L0 5 4 3 0 ] [L1 ]
POC    7 TId: 0 ( P-SLICE, nQP 35 QP 35 )      27560 bits [Y 34.0043 dB    U 39.5041 dB    V 39.4093 dB] [ET 10.33 ] [L0 6 5 4 0 ] [L1 ]
POC    8 TId: 0 ( P-SLICE, nQP 33 QP 33 )     124960 bits [Y 35.7609 dB    U 40.2835 dB    V 40.2178 dB] [ET  1.57 ] [L0 7 6 4 0 ] [L1 ]
POC    9 TId: 0 ( P-SLICE, nQP 35 QP 35 )      48608 bits [Y 32.7408 dB    U 39.4324 dB    V 39.1208 dB] [ET  1.16 ] [L0 8 7 4 0 ] [L1 ]
POC   10 TId: 0 ( P-SLICE, nQP 34 QP 34 )      65448 bits [Y 33.2149 dB    U 39.2304 dB    V 38.8747 dB] [ET  1.25 ] [L0 9 8 4 0 ] [L1 ]
POC   11 TId: 0 ( P-SLICE, nQP 35 QP 35 )      48224 bits [Y 32.5197 dB    U 39.1954 dB    V 38.7420 dB] [ET  1.18 ] [L0 10 8 4 0 ] [L1 ]
POC   12 TId: 0 ( P-SLICE, nQP 33 QP 33 )     140632 bits [Y 35.7239 dB    U 40.2636 dB    V 40.1915 dB] [ET  1.57 ] [L0 11 8 4 0 ] [L1 ]
POC   13 TId: 0 ( P-SLICE, nQP 35 QP 35 )      49000 bits [Y 32.8747 dB    U 39.5943 dB    V 39.2671 dB] [ET  1.14 ] [L0 12 8 4 0 ] [L1 ]
POC   14 TId: 0 ( P-SLICE, nQP 34 QP 34 )      61488 bits [Y 33.2207 dB    U 39.3469 dB    V 39.0102 dB] [ET  1.23 ] [L0 13 12 8 4 ] [L1 ]
POC   15 TId: 0 ( P-SLICE, nQP 35 QP 35 )      49776 bits [Y 32.4888 dB    U 39.1695 dB    V 38.7677 dB] [ET  1.14 ] [L0 14 12 8 4 ] [L1 ]
POC   16 TId: 0 ( P-SLICE, nQP 33 QP 33 )     146088 bits [Y 35.6506 dB    U 40.1524 dB    V 40.0288 dB] [ET  1.58 ] [L0 15 12 8 4 ] [L1 ]
POC   17 TId: 0 ( P-SLICE, nQP 35 QP 35 )      51296 bits [Y 32.8506 dB    U 39.6068 dB    V 39.2303 dB] [ET  1.13 ] [L0 16 12 8 4 ] [L1 ]
POC   18 TId: 0 ( P-SLICE, nQP 34 QP 34 )      66472 bits [Y 33.1383 dB    U 39.1635 dB    V 38.8725 dB] [ET  1.22 ] [L0 17 16 12 8 ] [L1 ]
POC   19 TId: 0 ( P-SLICE, nQP 35 QP 35 )      48880 bits [Y 32.5117 dB    U 39.0139 dB    V 38.5908 dB] [ET  1.10 ] [L0 18 16 12 8 ] [L1 ]
POC   20 TId: 0 ( P-SLICE, nQP 33 QP 33 )     147632 bits [Y 35.5915 dB    U 40.0209 dB    V 39.9446 dB] [ET  1.56 ] [L0 19 16 12 8 ] [L1 ]
POC   21 TId: 0 ( P-SLICE, nQP 35 QP 35 )      52496 bits [Y 32.7495 dB    U 39.2242 dB    V 39.0023 dB] [ET  1.10 ] [L0 20 16 12 8 ] [L1 ]
POC   22 TId: 0 ( P-SLICE, nQP 34 QP 34 )      63280 bits [Y 33.1499 dB    U 38.9208 dB    V 38.8531 dB] [ET  1.18 ] [L0 21 20 16 12 ] [L1 ]
POC   23 TId: 0 ( P-SLICE, nQP 35 QP 35 )      53080 bits [Y 32.5155 dB    U 38.7839 dB    V 38.5932 dB] [ET  1.14 ] [L0 22 20 16 12 ] [L1 ]
POC   24 TId: 0 ( P-SLICE, nQP 33 QP 33 )     148496 bits [Y 35.6495 dB    U 40.1549 dB    V 40.0564 dB] [ET  1.57 ] [L0 23 20 16 12 ] [L1 ]
POC   25 TId: 0 ( P-SLICE, nQP 35 QP 35 )      54272 bits [Y 32.7977 dB    U 39.5127 dB    V 39.0887 dB] [ET  1.07 ] [L0 24 20 16 12 ] [L1 ]
POC   26 TId: 0 ( P-SLICE, nQP 34 QP 34 )      66984 bits [Y 33.1651 dB    U 39.1928 dB    V 38.7976 dB] [ET  1.23 ] [L0 25 24 20 16 ] [L1 ]
POC   27 TId: 0 ( P-SLICE, nQP 35 QP 35 )      52144 bits [Y 32.5592 dB    U 38.8864 dB    V 38.4866 dB] [ET  1.19 ] [L0 26 24 20 16 ] [L1 ]
POC   28 TId: 0 ( P-SLICE, nQP 33 QP 33 )     140496 bits [Y 35.7175 dB    U 40.0098 dB    V 39.9329 dB] [ET  1.57 ] [L0 27 24 20 16 ] [L1 ]
POC   29 TId: 0 ( P-SLICE, nQP 35 QP 35 )      51240 bits [Y 32.8271 dB    U 39.2394 dB    V 38.9304 dB] [ET  1.13 ] [L0 28 24 20 16 ] [L1 ]
POC   30 TId: 0 ( P-SLICE, nQP 34 QP 34 )      80960 bits [Y 33.1440 dB    U 38.9557 dB    V 38.6728 dB] [ET  1.38 ] [L0 29 28 24 20 ] [L1 ]
POC   31 TId: 0 ( P-SLICE, nQP 35 QP 35 )      42824 bits [Y 32.4485 dB    U 38.8745 dB    V 38.5042 dB] [ET  1.14 ] [L0 30 28 24 20 ] [L1 ]
POC   32 TId: 0 ( P-SLICE, nQP 33 QP 33 )     145304 bits [Y 35.7791 dB    U 40.0995 dB    V 40.0627 dB] [ET  1.62 ] [L0 31 28 24 20 ] [L1 ]
POC   33 TId: 0 ( P-SLICE, nQP 35 QP 35 )      51576 bits [Y 32.7527 dB    U 39.2056 dB    V 38.9355 dB] [ET  1.16 ] [L0 32 28 24 20 ] [L1 ]
POC   34 TId: 0 ( P-SLICE, nQP 34 QP 34 )      60968 bits [Y 33.1060 dB    U 39.1201 dB    V 38.8053 dB] [ET  1.24 ] [L0 33 32 28 24 ] [L1 ]
POC   35 TId: 0 ( P-SLICE, nQP 35 QP 35 )      47368 bits [Y 32.4435 dB    U 38.9393 dB    V 38.7063 dB] [ET  1.17 ] [L0 34 32 28 24 ] [L1 ]
POC   36 TId: 0 ( P-SLICE, nQP 33 QP 33 )     150624 bits [Y 35.7620 dB    U 40.0167 dB    V 40.0097 dB] [ET  1.56 ] [L0 35 32 28 24 ] [L1 ]
POC   37 TId: 0 ( P-SLICE, nQP 35 QP 35 )      47624 bits [Y 32.8196 dB    U 39.2942 dB    V 39.0997 dB] [ET  1.05 ] [L0 36 32 28 24 ] [L1 ]
POC   38 TId: 0 ( P-SLICE, nQP 34 QP 34 )      67712 bits [Y 33.1306 dB    U 39.1002 dB    V 38.7785 dB] [ET  1.28 ] [L0 37 36 32 28 ] [L1 ]
POC   39 TId: 0 ( P-SLICE, nQP 35 QP 35 )      55816 bits [Y 32.5669 dB    U 39.0145 dB    V 38.5071 dB] [ET  1.24 ] [L0 38 36 32 28 ] [L1 ]
POC   40 TId: 0 ( P-SLICE, nQP 33 QP 33 )      96720 bits [Y 36.8381 dB    U 40.5032 dB    V 40.4076 dB] [ET 13.12 ] [L0 39 36 32 28 ] [L1 ]
POC   41 TId: 0 ( P-SLICE, nQP 35 QP 35 )      53736 bits [Y 32.8076 dB    U 39.5883 dB    V 39.0718 dB] [ET  1.21 ] [L0 40 36 32 28 ] [L1 ]
POC   42 TId: 0 ( P-SLICE, nQP 34 QP 34 )      65808 bits [Y 33.1870 dB    U 39.2653 dB    V 38.9023 dB] [ET  1.29 ] [L0 41 40 36 32 ] [L1 ]
POC   43 TId: 0 ( P-SLICE, nQP 35 QP 35 )      52376 bits [Y 32.3693 dB    U 38.7792 dB    V 38.3858 dB] [ET  1.25 ] [L0 42 40 36 32 ] [L1 ]
POC   44 TId: 0 ( P-SLICE, nQP 33 QP 33 )     151616 bits [Y 35.5021 dB    U 40.0867 dB    V 40.0466 dB] [ET  1.64 ] [L0 43 40 36 32 ] [L1 ]
POC   45 TId: 0 ( P-SLICE, nQP 35 QP 35 )      50704 bits [Y 32.5968 dB    U 39.2429 dB    V 39.0817 dB] [ET  1.17 ] [L0 44 40 36 32 ] [L1 ]
POC   46 TId: 0 ( P-SLICE, nQP 34 QP 34 )      67680 bits [Y 32.9028 dB    U 39.0399 dB    V 38.6439 dB] [ET  1.33 ] [L0 45 44 40 36 ] [L1 ]
POC   47 TId: 0 ( P-SLICE, nQP 35 QP 35 )      52792 bits [Y 32.2010 dB    U 38.8447 dB    V 38.4688 dB] [ET  1.26 ] [L0 46 44 40 36 ] [L1 ]
POC   48 TId: 0 ( P-SLICE, nQP 33 QP 33 )     149216 bits [Y 35.3925 dB    U 40.0398 dB    V 39.9456 dB] [ET  1.60 ] [L0 47 44 40 36 ] [L1 ]
POC   49 TId: 0 ( P-SLICE, nQP 35 QP 35 )      53696 bits [Y 32.3340 dB    U 39.1470 dB    V 38.7738 dB] [ET  1.23 ] [L0 48 44 40 36 ] [L1 ]
POC   50 TId: 0 ( P-SLICE, nQP 34 QP 34 )      67904 bits [Y 32.7946 dB    U 38.9905 dB    V 38.6497 dB] [ET  1.37 ] [L0 49 48 44 40 ] [L1 ]
POC   51 TId: 0 ( P-SLICE, nQP 35 QP 35 )      50944 bits [Y 32.1041 dB    U 38.9410 dB    V 38.4421 dB] [ET  1.24 ] [L0 50 48 44 40 ] [L1 ]
POC   52 TId: 0 ( P-SLICE, nQP 33 QP 33 )     159184 bits [Y 35.3212 dB    U 39.8135 dB    V 39.8506 dB] [ET  1.65 ] [L0 51 48 44 40 ] [L1 ]
POC   53 TId: 0 ( P-SLICE, nQP 35 QP 35 )      70032 bits [Y 32.3717 dB    U 38.6731 dB    V 38.3908 dB] [ET  1.35 ] [L0 52 48 44 40 ] [L1 ]
POC   54 TId: 0 ( P-SLICE, nQP 34 QP 34 )      71032 bits [Y 32.8160 dB    U 38.6554 dB    V 38.2338 dB] [ET  1.35 ] [L0 53 52 48 44 ] [L1 ]
POC   55 TId: 0 ( P-SLICE, nQP 35 QP 35 )      56288 bits [Y 32.1921 dB    U 38.4672 dB    V 38.0331 dB] [ET  1.30 ] [L0 54 52 48 44 ] [L1 ]
POC   56 TId: 0 ( P-SLICE, nQP 33 QP 33 )     151168 bits [Y 35.3942 dB    U 39.9152 dB    V 39.9097 dB] [ET  1.66 ] [L0 55 52 48 44 ] [L1 ]
POC   57 TId: 0 ( P-SLICE, nQP 35 QP 35 )      50632 bits [Y 32.5450 dB    U 39.1245 dB    V 38.9116 dB] [ET  1.26 ] [L0 56 52 48 44 ] [L1 ]
POC   58 TId: 0 ( P-SLICE, nQP 34 QP 34 )      66752 bits [Y 33.0136 dB    U 38.8307 dB    V 38.7218 dB] [ET  1.36 ] [L0 57 56 52 48 ] [L1 ]
POC   59 TId: 0 ( P-SLICE, nQP 35 QP 35 )      46376 bits [Y 32.3288 dB    U 38.6100 dB    V 38.5893 dB] [ET  1.23 ] [L0 58 56 52 48 ] [L1 ]
POC   60 TId: 0 ( P-SLICE, nQP 33 QP 33 )     146504 bits [Y 35.4407 dB    U 40.0428 dB    V 40.0446 dB] [ET  1.63 ] [L0 59 56 52 48 ] [L1 ]
POC   61 TId: 0 ( P-SLICE, nQP 35 QP 35 )      51472 bits [Y 32.5651 dB    U 39.2554 dB    V 38.8802 dB] [ET  1.29 ] [L0 60 56 52 48 ] [L1 ]
POC   62 TId: 0 ( P-SLICE, nQP 34 QP 34 )      58720 bits [Y 32.9463 dB    U 39.0339 dB    V 38.7503 dB] [ET  1.31 ] [L0 61 60 56 52 ] [L1 ]
POC   63 TId: 0 ( P-SLICE, nQP 35 QP 35 )      49712 bits [Y 32.1925 dB    U 38.8728 dB    V 38.5635 dB] [ET  1.28 ] [L0 62 60 56 52 ] [L1 ]
POC   64 TId: 0 ( P-SLICE, nQP 33 QP 33 )     150416 bits [Y 35.3184 dB    U 39.9784 dB    V 40.1239 dB] [ET  1.62 ] [L0 63 60 56 52 ] [L1 ]
POC   65 TId: 0 ( P-SLICE, nQP 35 QP 35 )      54776 bits [Y 32.3300 dB    U 39.1093 dB    V 38.9360 dB] [ET  1.28 ] [L0 64 60 56 52 ] [L1 ]
POC   66 TId: 0 ( P-SLICE, nQP 34 QP 34 )      75680 bits [Y 32.7562 dB    U 38.7815 dB    V 38.6233 dB] [ET  1.38 ] [L0 65 64 60 56 ] [L1 ]
POC   67 TId: 0 ( P-SLICE, nQP 35 QP 35 )      51816 bits [Y 32.1090 dB    U 38.6479 dB    V 38.3738 dB] [ET  1.25 ] [L0 66 64 60 56 ] [L1 ]
POC   68 TId: 0 ( P-SLICE, nQP 33 QP 33 )     153504 bits [Y 35.2573 dB    U 39.8372 dB    V 39.9815 dB] [ET  1.65 ] [L0 67 64 60 56 ] [L1 ]
POC   69 TId: 0 ( P-SLICE, nQP 35 QP 35 )      52784 bits [Y 32.5655 dB    U 39.0431 dB    V 38.6974 dB] [ET  1.26 ] [L0 68 64 60 56 ] [L1 ]
POC   70 TId: 0 ( P-SLICE, nQP 34 QP 34 )      68608 bits [Y 32.9855 dB    U 38.9017 dB    V 38.5534 dB] [ET  1.32 ] [L0 69 68 64 60 ] [L1 ]
POC   71 TId: 0 ( P-SLICE, nQP 35 QP 35 )      51848 bits [Y 32.4697 dB    U 38.8282 dB    V 38.5464 dB] [ET  1.29 ] [L0 70 68 64 60 ] [L1 ]
POC   72 TId: 0 ( P-SLICE, nQP 33 QP 33 )     142640 bits [Y 35.3730 dB    U 39.9586 dB    V 39.9363 dB] [ET  1.64 ] [L0 71 68 64 60 ] [L1 ]
POC   73 TId: 0 ( P-SLICE, nQP 35 QP 35 )      45664 bits [Y 32.6716 dB    U 39.3183 dB    V 39.0037 dB] [ET  1.21 ] [L0 72 68 64 60 ] [L1 ]
POC   74 TId: 0 ( P-SLICE, nQP 34 QP 34 )      62928 bits [Y 32.9332 dB    U 38.9478 dB    V 38.7186 dB] [ET  1.36 ] [L0 73 72 68 64 ] [L1 ]
POC   75 TId: 0 ( P-SLICE, nQP 35 QP 35 )      41704 bits [Y 32.2328 dB    U 38.7800 dB    V 38.5866 dB] [ET  1.27 ] [L0 74 72 68 64 ] [L1 ]
POC   76 TId: 0 ( P-SLICE, nQP 33 QP 33 )     161744 bits [Y 35.3359 dB    U 39.9847 dB    V 40.0836 dB] [ET  1.76 ] [L0 75 72 68 64 ] [L1 ]
POC   77 TId: 0 ( P-SLICE, nQP 35 QP 35 )      53272 bits [Y 32.6074 dB    U 39.3740 dB    V 39.1659 dB] [ET  1.24 ] [L0 76 72 68 64 ] [L1 ]
POC   78 TId: 0 ( P-SLICE, nQP 34 QP 34 )      62552 bits [Y 32.9619 dB    U 39.1818 dB    V 38.8519 dB] [ET  1.35 ] [L0 77 76 72 68 ] [L1 ]
POC   79 TId: 0 ( P-SLICE, nQP 35 QP 35 )      51872 bits [Y 32.4359 dB    U 38.9853 dB    V 38.6346 dB] [ET  1.28 ] [L0 78 76 72 68 ] [L1 ]
POC   80 TId: 0 ( P-SLICE, nQP 33 QP 33 )     139280 bits [Y 35.3981 dB    U 39.9705 dB    V 40.0605 dB] [ET  1.57 ] [L0 79 76 72 68 ] [L1 ]
POC   81 TId: 0 ( P-SLICE, nQP 35 QP 35 )      47840 bits [Y 32.6461 dB    U 39.1940 dB    V 39.1134 dB] [ET  1.25 ] [L0 80 76 72 68 ] [L1 ]
POC   82 TId: 0 ( P-SLICE, nQP 34 QP 34 )      55712 bits [Y 33.0724 dB    U 39.0611 dB    V 39.1340 dB] [ET  1.30 ] [L0 81 80 76 72 ] [L1 ]
POC   83 TId: 0 ( P-SLICE, nQP 35 QP 35 )      43576 bits [Y 32.3465 dB    U 38.7994 dB    V 38.7404 dB] [ET  1.21 ] [L0 82 80 76 72 ] [L1 ]
POC   84 TId: 0 ( P-SLICE, nQP 33 QP 33 )     149600 bits [Y 35.3248 dB    U 39.8429 dB    V 40.1690 dB] [ET  1.61 ] [L0 83 80 76 72 ] [L1 ]
POC   85 TId: 0 ( P-SLICE, nQP 35 QP 35 )      53112 bits [Y 32.5144 dB    U 39.2897 dB    V 39.3635 dB] [ET  1.18 ] [L0 84 80 76 72 ] [L1 ]
POC   86 TId: 0 ( P-SLICE, nQP 34 QP 34 )      42448 bits [Y 33.6038 dB    U 39.0414 dB    V 39.3246 dB] [ET 11.26 ] [L0 85 84 80 76 ] [L1 ]
POC   87 TId: 0 ( P-SLICE, nQP 35 QP 35 )      51472 bits [Y 32.3060 dB    U 38.8531 dB    V 38.9244 dB] [ET  1.23 ] [L0 86 84 80 76 ] [L1 ]
POC   88 TId: 0 ( P-SLICE, nQP 33 QP 33 )     140672 bits [Y 35.2528 dB    U 39.7022 dB    V 39.9923 dB] [ET  1.57 ] [L0 87 84 80 76 ] [L1 ]
POC   89 TId: 0 ( P-SLICE, nQP 35 QP 35 )      50176 bits [Y 32.4529 dB    U 39.1749 dB    V 39.1295 dB] [ET  1.22 ] [L0 88 84 80 76 ] [L1 ]
POC   90 TId: 0 ( P-SLICE, nQP 34 QP 34 )      68712 bits [Y 32.9439 dB    U 39.0703 dB    V 38.8985 dB] [ET  1.33 ] [L0 89 88 84 80 ] [L1 ]
POC   91 TId: 0 ( P-SLICE, nQP 35 QP 35 )      45640 bits [Y 32.3626 dB    U 39.0366 dB    V 38.8305 dB] [ET  1.22 ] [L0 90 88 84 80 ] [L1 ]
POC   92 TId: 0 ( P-SLICE, nQP 33 QP 33 )     143448 bits [Y 35.4251 dB    U 40.1440 dB    V 40.1220 dB] [ET  1.63 ] [L0 91 88 84 80 ] [L1 ]
POC   93 TId: 0 ( P-SLICE, nQP 35 QP 35 )      47800 bits [Y 32.6391 dB    U 39.6145 dB    V 39.2248 dB] [ET  1.21 ] [L0 92 88 84 80 ] [L1 ]
POC   94 TId: 0 ( P-SLICE, nQP 34 QP 34 )      56632 bits [Y 33.0750 dB    U 39.4543 dB    V 39.0613 dB] [ET  1.23 ] [L0 93 92 88 84 ] [L1 ]
POC   95 TId: 0 ( P-SLICE, nQP 35 QP 35 )      47312 bits [Y 32.4505 dB    U 39.2235 dB    V 38.7758 dB] [ET  1.21 ] [L0 94 92 88 84 ] [L1 ]
POC   96 TId: 0 ( P-SLICE, nQP 33 QP 33 )     140208 bits [Y 35.4779 dB    U 40.0553 dB    V 39.9535 dB] [ET  1.57 ] [L0 95 92 88 84 ] [L1 ]
POC   97 TId: 0 ( P-SLICE, nQP 35 QP 35 )      44192 bits [Y 32.7221 dB    U 39.5922 dB    V 39.3008 dB] [ET  1.15 ] [L0 96 92 88 84 ] [L1 ]
POC   98 TId: 0 ( P-SLICE, nQP 34 QP 34 )      63000 bits [Y 33.0941 dB    U 39.3462 dB    V 39.0369 dB] [ET  1.29 ] [L0 97 96 92 88 ] [L1 ]
POC   99 TId: 0 ( P-SLICE, nQP 35 QP 35 )      55072 bits [Y 32.4358 dB    U 38.8637 dB    V 38.5948 dB] [ET  1.31 ] [L0 98 96 92 88 ] [L1 ]
POC  100 TId: 0 ( P-SLICE, nQP 33 QP 33 )     145552 bits [Y 35.4019 dB    U 39.9756 dB    V 40.0430 dB] [ET  1.62 ] [L0 99 96 92 88 ] [L1 ]
POC  101 TId: 0 ( P-SLICE, nQP 35 QP 35 )      50248 bits [Y 32.6071 dB    U 39.2529 dB    V 39.0334 dB] [ET  1.21 ] [L0 100 96 92 88 ] [L1 ]
POC  102 TId: 0 ( P-SLICE, nQP 34 QP 34 )      65728 bits [Y 32.9137 dB    U 39.0903 dB    V 38.8886 dB] [ET  1.35 ] [L0 101 100 96 92 ] [L1 ]
